Cod_Tipo,Tipo,Cod_Concepto,Concepto,Cod_Cuenta,Cuenta,Cod_SubCuenta,SubCuenta,Cod_Auxiliar,Auxiliar
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.6,"PRODUCTOS DE MINERALES, METÁLICOS Y NO METÁLICOS",2.3.6.4,Minerales,2.3.6.4.01,Minerales metalíferos
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.6,"PRODUCTOS DE MINERALES, METÁLICOS Y NO METÁLICOS",2.3.6.4,Minerales,2.3.6.4.06,Productos abrasivos
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.6,"PRODUCTOS DE MINERALES, METÁLICOS Y NO METÁLICOS",2.3.6.4,Minerales,2.3.6.4.07,Otros minerales
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.6,"PRODUCTOS DE MINERALES, METÁLICOS Y NO METÁLICOS",2.3.6.9,Otros productos minerales no metálicos,2.3.6.9.01,Otros productos no metálicos
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.7,"COMBUSTIBLES, LUBRICANTES, PRODUCTOS QUÍMICOS Y CONEXOS",2.3.7.1,Combustibles y lubricantes,2.3.7.1.99,Otros combustibles
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.7,"COMBUSTIBLES, LUBRICANTES, PRODUCTOS QUÍMICOS Y CONEXOS",2.3.7.2,Productos químicos y conexos,2.3.7.2.01,Productos explosivos y pirotecnia
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.7,"COMBUSTIBLES, LUBRICANTES, PRODUCTOS QUÍMICOS Y CONEXOS",2.3.7.2,Productos químicos y conexos,2.3.7.2.03,Productos químicos de uso personal y de laboratorios
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.7,"COMBUSTIBLES, LUBRICANTES, PRODUCTOS QUÍMICOS Y CONEXOS",2.3.7.2,Productos químicos y conexos,2.3.7.2.07,Productos químicos para saneamiento de las aguas
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.7,"COMBUSTIBLES, LUBRICANTES, PRODUCTOS QUÍMICOS Y CONEXOS",2.3.7.2,Productos químicos y conexos,2.3.7.2.99,Otros productos químicos y conexos
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.8,GASTOS QUE SE ASIGNARÁN DURANTE EL EJERCICIO (ART. 32 Y 33 LEY 423-06),2.3.8.1,5 % que se asignará durante el ejercicio para gastos corrientes,2.3.8.1.01,Del 5% a ser asignados durante el ejercicio para gastos corrientes
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.8,GASTOS QUE SE ASIGNARÁN DURANTE EL EJERCICIO (ART. 32 Y 33 LEY 423-06),2.3.8.2,1 % que se asignará durante el ejercicio para gastos corrientes por calamidad pública,2.3.8.2.01,Del 1% a ser asignados durante el ej. para gastos corrientes por calamidad pública
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.9,PRODUCTOS Y ÚTILES VARIOS,2.3.9.1,Útiles y materiales de limpieza e higiene,2.3.9.1.01,Útiles y materiales de limpieza e higiene
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.9,PRODUCTOS Y ÚTILES VARIOS,2.3.9.2,"Útiles  y materiales de escritorio, oficina, informática, escolares y de enseñanza",2.3.9.2.02,Útiles y materiales  escolares y de enseñanzas
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.9,PRODUCTOS Y ÚTILES VARIOS,2.3.9.7,Productos y útiles veterinarios,2.3.9.7.01,Productos y útiles veterinarios
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.9,PRODUCTOS Y ÚTILES VARIOS,2.3.9.8,Repuestos y accesorios menores,2.3.9.8.02,Accesorios
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.9,PRODUCTOS Y ÚTILES VARIOS,2.3.9.9,Productos y útiles varios no identificados precedentemente (n.i.p.),2.3.9.9.01,Productos y Utiles Varios  n.i.p
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.9,PRODUCTOS Y ÚTILES VARIOS,2.3.9.9,Productos y útiles varios no identificados precedentemente (n.i.p.),2.3.9.9.02,Bonos para útiles diversos
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.9,PRODUCTOS Y ÚTILES VARIOS,2.3.9.9,Productos y útiles varios no identificados precedentemente (n.i.p.),2.3.9.9.04,Productos y útiles de defensa y seguridad
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.1,TRANSFERENCIAS CORRIENTES AL SECTOR PRIVADO,2.4.1.6,Transferencias corrientes a asociaciones sin fines de lucro y partidos políticos,2.4.1.6.06,Transferencias corrientes a federaciones deportivas
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.2,TRANSFERENCIAS CORRIENTES AL  GOBIERNO GENERAL NACIONAL,2.4.2.2,Transferencias corrientes a instituciones descentralizadas y autónomas no financieras,2.4.2.2.01,Transferencias corrientes a instituciones descentralizadas y autónomas no financieras para servicios personales
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.2,TRANSFERENCIAS CORRIENTES AL  GOBIERNO GENERAL NACIONAL,2.4.2.2,Transferencias corrientes a instituciones descentralizadas y autónomas no financieras,2.4.2.2.02,Otras transferencias corrientes a instituciones descentralizadas y autónomas no financieras
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.3,TRANSFERENCIAS CORRIENTES A GOBIERNOS GENERALES LOCALES,2.4.3.1,Transferencias corrientes a gobiernos centrales municipales,2.4.3.1.02,Otras transferencias corrientes a gobiernos centrales municipales
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.5,TRANSFERENCIAS CORRIENTES A INSTITUCIONES PÚBLICAS FINANCIERAS,2.4.5.2,Transferencias corrientes a instituciones públicas financieras monetarias,2.4.5.2.02,Otras transferencias corrientes a instituciones públicas financieras monetarias
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.9,TRANSFERENCIAS CORRIENTES A OTRAS INSTITUCIONES PÚBLICAS,2.4.9.1,Transferencias corrientes destinadas a otras instituciones públicas[1],2.4.9.1.01,Transferencias corrientes destinadas a otras instituciones públicas
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.9,TRANSFERENCIAS CORRIENTES A OTRAS INSTITUCIONES PÚBLICAS,2.4.9.1,Transferencias corrientes destinadas a otras instituciones públicas[1],2.4.9.1.03,Transferencias corrientes a otras instituciones públicas destinadas a gastos en bienes y servicios
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.9,TRANSFERENCIAS CORRIENTES A OTRAS INSTITUCIONES PÚBLICAS,2.4.9.2,Sueldo en las transferencias a otras instituciones públicas,2.4.9.2.01,Sueldo en las transferencias a otras instituciones públicas
2,GASTOS,2.5,TRANSFERENCIAS DE CAPITAL,2.5.1,TRANSFERENCIAS DE CAPITAL AL SECTOR PRIVADO,2.5.1.2,Transferencias de capital a asociaciones  privadas sin fines de lucro,2.5.1.2.01,Transferencias de capital  a Asociaciones  Privadas sin Fines de Lucro
2,GASTOS,2.5,TRANSFERENCIAS DE CAPITAL,2.5.2,TRANSFERENCIAS DE CAPITAL AL GOBIERNO GENERAL  NACIONAL,2.5.2.2,Transferencias de capital a las instituciones descentralizadas y autónomas no financieras,2.5.2.2.01,Transferencias de capital a instituciones descentralizadas y autónomas no financieras para proyectos de inversión
2,GASTOS,2.5,TRANSFERENCIAS DE CAPITAL,2.5.2,TRANSFERENCIAS DE CAPITAL AL GOBIERNO GENERAL  NACIONAL,2.5.2.2,Transferencias de capital a las instituciones descentralizadas y autónomas no financieras,2.5.2.2.02,Otras transferencias de capital a instituciones descentralizadas y autónomas no financieras
2,GASTOS,2.5,TRANSFERENCIAS DE CAPITAL,2.5.3,TRANSFERENCIAS DE CAPITAL A GOBIERNOS GENERALES LOCALES,2.5.3.1,Transferencias de capital a gobiernos centrales municipales,2.5.3.1.01,Transferencias de capital a gobiernos centrales municipales para proyectos de inversión
2,GASTOS,2.5,TRANSFERENCIAS DE CAPITAL,2.5.3,TRANSFERENCIAS DE CAPITAL A GOBIERNOS GENERALES LOCALES,2.5.3.1,Transferencias de capital a gobiernos centrales municipales,2.5.3.1.02,Otras transferencias de capital a gobiernos centrales municipales
2,GASTOS,2.5,TRANSFERENCIAS DE CAPITAL,2.5.4,TRANSFERENCIAS DE CAPITAL A SOCIEDADES PÚBLICAS NO FINANCIERAS,2.5.4.1,Transferencias de capital a empresas públicas no financieras nacionales,2.5.4.1.01,Transferencias de capital a empresas públicas no financieras nacionales para proyectos de inversión
2,GASTOS,2.5,TRANSFERENCIAS DE CAPITAL,2.5.9,TRANSFERENCIAS DE CAPITAL A OTRAS INSTITUCIONES PÚBLICAS,2.5.9.1,Transferencias de capital a otras instituciones públicas,2.5.9.1.01,Transferencias de Capital destinada a otras Instituciones Públicas
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.1,MOBILIARIO Y EQUIPO,2.6.1.2,Muebles de alojamiento,2.6.1.2.01,Muebles de alojamiento
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.3,"EQUIPO E INSTRUMENTAL, CIENTÍFICO Y LABORATORIO",2.6.3.2,Instrumental médico y de laboratorio,2.6.3.2.01,Instrumental médico y de laboratorio
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.3,"EQUIPO E INSTRUMENTAL, CIENTÍFICO Y LABORATORIO",2.6.3.4,EQUIPO E INSTRUMENTOS DE MEDICIÓN CIENTÍFICA,2.6.3.4.01,Equipos e instrumentos de medición científica
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.4,"VEHÍCULOS Y EQUIPO DE TRANSPORTE, TRACCIÓN Y ELEVACIÓN",2.6.4.3,Equipo aeronáutico,2.6.4.3.01,Equipo aeronáutico
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.4,"VEHÍCULOS Y EQUIPO DE TRANSPORTE, TRACCIÓN Y ELEVACIÓN",2.6.4.7,Equipo de elevación,2.6.4.7.01,Equipo de elevación
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.5,"MAQUINARIA, OTROS EQUIPOS Y HERRAMIENTAS",2.6.5.1,Maquinaria y equipo agropecuario,2.6.5.1.01,Maquinaria y equipo agropecuario
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.5,"MAQUINARIA, OTROS EQUIPOS Y HERRAMIENTAS",2.6.5.2,Maquinaria y equipo industrial,2.6.5.2.01,Maquinaria y equipo industrial
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.5,"MAQUINARIA, OTROS EQUIPOS Y HERRAMIENTAS",2.6.5.2,Maquinaria y equipo industrial,2.6.5.2.02,Maquinaria y equipos para el tratamiento y suministro de agua
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.5,"MAQUINARIA, OTROS EQUIPOS Y HERRAMIENTAS",2.6.5.4,Sistemas y equipos de climatización,2.6.5.4.02,Equipos de climatización
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.6,EQUIPOS DE DEFENSA Y SEGURIDAD,2.6.6.2,Equipos de seguridad,2.6.6.2.01,Equipos de seguridad
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.9,"EDIFICIOS, ESTRUCTURAS, TIERRAS, TERRENOS Y OBJETOS DE VALOR",2.6.9.5,Objetos de valor,2.6.9.5.01,Metales y piedras preciosas
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.9,"EDIFICIOS, ESTRUCTURAS, TIERRAS, TERRENOS Y OBJETOS DE VALOR",2.6.9.5,Objetos de valor,2.6.9.5.02,"Antigüedades, bienes artísticos y otros objetos de arte"
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.9,"EDIFICIOS, ESTRUCTURAS, TIERRAS, TERRENOS Y OBJETOS DE VALOR",2.6.9.6,Accesorios para edificaciones residenciales y no residenciales,2.6.9.6.01,Accesorios para edificaciones residenciales y no residenciales
2,GASTOS,2.7,OBRAS,2.7.4,GASTOS QUE SE ASIGNARÁN DURANTE EL EJERCICIO PARA INVERSIÓN (ART. 32 Y 33 LEY 423-06),2.7.4.1,5 % que se asignará durante el ejercicio para inversión,2.7.4.1.01,Del 5% a ser asignados durante el ejercicio para inversión
2,GASTOS,2.7,OBRAS,2.7.4,GASTOS QUE SE ASIGNARÁN DURANTE EL EJERCICIO PARA INVERSIÓN (ART. 32 Y 33 LEY 423-06),2.7.4.2,1 % que se asignará durante el ejercicio para inversión por calamidad pública,2.7.4.2.01,Del 1% a ser asignados durante el ejercicio para inversión por calamidad pública
2,GASTOS,2.9,GASTOS FINANCIEROS,2.9.5,"GASTOS DE INTERESES, RECARGOS MULTAS Y SANCIONES DE IMPUESTOS Y CONTRIBUCIONES SOCIALES",2.9.5.2,"Gastos de intereses, recargos, multas y sanciones contribuciones sociales",2.9.5.2.02,"Gastos de recargos, multas y sanciones de las contribuciones sociales"
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.1,REMUNERACIONES,2.1.1.2,Remuneraciones al personal de carácter temporal,2.1.1.2.11,Interinato
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.2,"PUBLICIDAD, IMPRESIÓN Y ENCUADERNACIÓN",2.2.2.1,Publicidad y propaganda,2.2.2.1.03,Publicaciones de avisos oficiales
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.2,"MOBILIARIO Y EQUIPO DE AUDIO, AUDIOVISUAL, RECREATIVO Y EDUCACIONAL",2.6.2.2,Aparatos deportivos,2.6.2.2.01,Aparatos deportivos
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.9,"EDIFICIOS, ESTRUCTURAS, TIERRAS, TERRENOS Y OBJETOS DE VALOR",2.6.9.4,Tierras rurales,2.6.9.4.02,Tierras rurales con mejoras
2,GASTOS,2.7,OBRAS,2.7.1,OBRAS EN EDIFICACIONES,2.7.1.1,Obras para edificación residencial (viviendas),2.7.1.1.01,Obras para edificación residencial (viviendas)
2,GASTOS,2.7,OBRAS,2.7.1,OBRAS EN EDIFICACIONES,2.7.1.4,Mejoras de tierras y terrenos,2.7.1.4.01,Mejoras de tierras y terrenos
2,GASTOS,2.7,OBRAS,2.7.1,OBRAS EN EDIFICACIONES,2.7.1.5,Supervisión e inspección de obras en edificaciones,2.7.1.5.01,Supervisión e inspección de obras en edificaciones
2,GASTOS,2.7,OBRAS,2.7.2,INFRAESTRUCTURA,2.7.2.1,Obras hidráulicas y sanitarias,2.7.2.1.01,Obras hidraúlicas y sanitarias
2,GASTOS,2.7,OBRAS,2.7.2,INFRAESTRUCTURA,2.7.2.4,Infraestructura terrestre y obras anexas,2.7.2.4.01,Infraestructura terrestre y obras anexas
2,GASTOS,2.7,OBRAS,2.7.2,INFRAESTRUCTURA,2.7.2.4,Infraestructura terrestre y obras anexas,2.7.2.4.02,Supervisión de infraestructura terrestre y obras anexas
2,GASTOS,2.7,OBRAS,2.7.2,INFRAESTRUCTURA,2.7.2.5,Infraestructura marítima y aérea,2.7.2.5.01,Infraestructura marítima y aérea
2,GASTOS,2.7,OBRAS,2.7.2,INFRAESTRUCTURA,2.7.2.7,Obras urbanísticas,2.7.2.7.01,Obras urbanísticas
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.5,ALQUILERES Y RENTAS,2.2.5.1,Alquileres y rentas de edificaciones y locales,2.2.5.1.02,Hospedaje
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.6,SEGUROS,2.2.6.9,Otros seguros,2.2.6.9.01,Otros seguros
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.1,REMUNERACIONES,2.1.1.2,Remuneraciones al personal de carácter temporal,2.1.1.2.04,Personal de servicios especiales
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.8,OTROS SERVICIOS NO INCLUIDOS EN CONCEPTOS ANTERIORES,2.2.8.6,"Servicio de organización de eventos, festividades y actividades de entretenimiento",2.2.8.6.03,Actuaciones deportivas
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.2,"PUBLICIDAD, IMPRESIÓN Y ENCUADERNACIÓN",2.2.2.1,Publicidad y propaganda,2.2.2.1.02,Promoción y patrocinio
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.1,REMUNERACIONES,2.1.1.2,Remuneraciones al personal de carácter temporal,2.1.1.2.05,Periodo probatorio de ingreso a carrera
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.2,SOBRESUELDOS,2.1.2.2,Compensación,2.1.2.2.01,Compensación por gastos de alimentación
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.4,TRANSPORTE Y ALMACENAJE,2.2.4.3,Almacenaje,2.2.4.3.01,Almacenaje
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.8,OTROS SERVICIOS NO INCLUIDOS EN CONCEPTOS ANTERIORES,2.2.8.8,"Impuestos, derechos y tasas",2.2.8.8.02,Derechos
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.3,"PAPEL, CARTÓN E IMPRESOS",2.3.3.6,Especies timbradas y valoradas,2.3.3.6.01,Especies timbrados y valoradas
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.6,"PRODUCTOS DE MINERALES, METÁLICOS Y NO METÁLICOS",2.3.6.3,Productos metálicos y sus derivados,2.3.6.3.05,Productos de hojalata
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.1,REMUNERACIONES,2.1.1.2,Remuneraciones al personal de carácter temporal,2.1.1.2.03,Suplencias
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.5,ALQUILERES Y RENTAS,2.2.5.5,Alquiler de tierras,2.2.5.5.01,Alquiler de tierras
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.7,"SERVICIOS DE CONSERVACIÓN, REPARACIONES MENORES E INSTALACIONES TEMPORALES",2.2.7.1,Contratación de mantenimiento y reparaciones menores,2.2.7.1.03,"Limpieza, desmalezamiento de tierras y terrenos"
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.4,"VEHÍCULOS Y EQUIPO DE TRANSPORTE, TRACCIÓN Y ELEVACIÓN",2.6.4.2,Carrocerías y remolques,2.6.4.2.01,Carrocerías y remolques
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.5,"MAQUINARIA, OTROS EQUIPOS Y HERRAMIENTAS",2.6.5.3,Maquinaria y equipo de construcción,2.6.5.3.01,Maquinaria y equipo de construcción
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.9,"EDIFICIOS, ESTRUCTURAS, TIERRAS, TERRENOS Y OBJETOS DE VALOR",2.6.9.9,Otras estructuras y objetos de valor,2.6.9.9.01,Otras estructuras y objetos de valor
2,GASTOS,2.7,OBRAS,2.7.1,OBRAS EN EDIFICACIONES,2.7.1.3,Obras para edificación de otras estructuras,2.7.1.3.01,Obras para edificación de otras estructuras
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.2,SOBRESUELDOS,2.1.2.2,Compensación,2.1.2.2.14,Compensación especial al personal militar
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.1,SERVICIOS BÁSICOS,2.2.1.6,Electricidad,2.2.1.6.02,Electricidad no cortable
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.1,ALIMENTOS Y PRODUCTOS AGROFORESTALES,2.3.1.2,Alimentos para animales,2.3.1.2.01,Alimentos para animales
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.4,PRODUCTOS FARMACÉUTICOS,2.3.4.2,Productos medicinales para uso veterinario,2.3.4.2.01,Productos medicinales para uso veterinario
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.4,TRANSFERENCIAS CORRIENTES A SOCIEDADES PÚBLICAS NO FINANCIERAS,2.4.4.1,Transferencias corrientes a empresas públicas no financieras nacionales,2.4.4.1.02,Otras transferencias corrientes a empresas públicas no financieras nacionales
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.9,"EDIFICIOS, ESTRUCTURAS, TIERRAS, TERRENOS Y OBJETOS DE VALOR",2.6.9.3,Terrenos urbanos,2.6.9.3.02,Terrenos urbanos con mejoras
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.1,SERVICIOS BÁSICOS,2.2.1.1,Radiocomunicación,2.2.1.1.01,Radiocomunicación
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.5,ALQUILERES Y RENTAS,2.2.5.3,Alquileres de  equipos,2.2.5.3.05,"Alquiler de equipos médicos, sanitarios y de laboratorios"
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.6,"PRODUCTOS DE MINERALES, METÁLICOS Y NO METÁLICOS",2.3.6.1,"Productos de cemento, cal, asbesto, yeso y arcilla",2.3.6.1.03,Productos de asbestos
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.2,TRANSFERENCIAS CORRIENTES AL  GOBIERNO GENERAL NACIONAL,2.4.2.2,Transferencias corrientes a instituciones descentralizadas y autónomas no financieras,2.4.2.2.05,Transferencias corrientes a instituciones descentralizadas y autónomas no financieras para el pago de ASFL programadas
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.7,ACTIVOS BIOLÓGICOS,2.6.7.9,"Semillas, cultivos, plantas y árboles  que generan productos  recurrentes",2.6.7.9.01,"Semillas, cultivos, plantas y árboles  que generan productos  recurrentes"
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.4,TRANSPORTE Y ALMACENAJE,2.2.4.3,Almacenaje,2.2.4.3.02,Servicios de manejo y embalaje
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.7,"SERVICIOS DE CONSERVACIÓN, REPARACIONES MENORES E INSTALACIONES TEMPORALES",2.2.7.1,Contratación de mantenimiento y reparaciones menores,2.2.7.1.05,Mantenimiento y reparación en obras  de dominio público
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.2,SOBRESUELDOS,2.1.2.2,Compensación,2.1.2.2.04,Prima de transporte
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.4,GRATIFICACIONES Y BONIFICACIONES,2.1.4.2,Otras Gratificaciones y Bonificaciones,2.1.4.2.02,Gratificaciones por pasantías
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.9,"EDIFICIOS, ESTRUCTURAS, TIERRAS, TERRENOS Y OBJETOS DE VALOR",2.6.9.2,Edificios no residenciales,2.6.9.2.01,Edificios no residenciales
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.2,SOBRESUELDOS,2.1.2.1,Primas por antigüedad,2.1.2.1.01,Primas por antigüedad
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.7,"COMBUSTIBLES, LUBRICANTES, PRODUCTOS QUÍMICOS Y CONEXOS",2.3.7.1,Combustibles y lubricantes,2.3.7.1.03,Keroseno
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.1,TRANSFERENCIAS CORRIENTES AL SECTOR PRIVADO,2.4.1.6,Transferencias corrientes a asociaciones sin fines de lucro y partidos políticos,2.4.1.6.01,Transferencias corrientes programadas a asociaciones sin fines de lucro
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.1,TRANSFERENCIAS CORRIENTES AL SECTOR PRIVADO,2.4.1.6,Transferencias corrientes a asociaciones sin fines de lucro y partidos políticos,2.4.1.6.07,Transferencias corrientes por acuerdos de gestión a asociaciones sin fines de lucro
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.8,BIENES INTANGIBLES,2.6.8.6,Marcas y patentes,2.6.8.6.01,Marcas y patentes
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.6,"PRODUCTOS DE MINERALES, METÁLICOS Y NO METÁLICOS",2.3.6.4,Minerales,2.3.6.4.05,Productos aislantes
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.7,"SERVICIOS DE CONSERVACIÓN, REPARACIONES MENORES E INSTALACIONES TEMPORALES",2.2.7.1,Contratación de mantenimiento y reparaciones menores,2.2.7.1.99,"Otros mantenimientos, reparaciones y sus derivados, no identificados precedentemente."
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.1,REMUNERACIONES,2.1.1.5,Prestaciones económicas,2.1.1.5.02,Pago de porcentaje por desvinculación de cargo
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.1,TRANSFERENCIAS CORRIENTES AL SECTOR PRIVADO,2.4.1.3,"Premios literarios, deportivos y culturales",2.4.1.3.01,"Premios literarios, deportivos y culturales"
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.8,BIENES INTANGIBLES,2.6.8.9,Otros activos intangibles,2.6.8.9.01,Otros activos intangibles
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.1,TRANSFERENCIAS CORRIENTES AL SECTOR PRIVADO,2.4.1.5,Transferencias corrientes a empresas del sector privado,2.4.1.5.01,Transferencias corrientes a Empresas del Sector Privado
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.4,TRANSFERENCIAS CORRIENTES A SOCIEDADES PÚBLICAS NO FINANCIERAS,2.4.4.1,Transferencias corrientes a empresas públicas no financieras nacionales,2.4.4.1.06,Transferencias corrientes a empresas públicas no financieras nacionales para fideicomiso
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.9,TRANSFERENCIAS CORRIENTES A OTRAS INSTITUCIONES PÚBLICAS,2.4.9.3,Gasto en las transferencias a otras instituciones públicas,2.4.9.3.01,Gasto en las transferencias a otras instituciones públicas
2,GASTOS,2.5,TRANSFERENCIAS DE CAPITAL,2.5.4,TRANSFERENCIAS DE CAPITAL A SOCIEDADES PÚBLICAS NO FINANCIERAS,2.5.4.1,Transferencias de capital a empresas públicas no financieras nacionales,2.5.4.1.03,Transferencias de capital a empresas públicas no financieras nacionales para fideicomiso
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.8,OTROS SERVICIOS NO INCLUIDOS EN CONCEPTOS ANTERIORES,2.2.8.1,Gastos y representación judiciales,2.2.8.1.02,Gastos por sentencias condenatorias
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.8,OTROS SERVICIOS NO INCLUIDOS EN CONCEPTOS ANTERIORES,2.2.8.9,Otros gastos operativos,2.2.8.9.04,Otros gastos por indemnizaciones y compensaciones
2,GASTOS,2.7,OBRAS,2.7.2,INFRAESTRUCTURA,2.7.2.6,Infraestructura y plantaciones agrícolas,2.7.2.6.01,Infraestructura y plantaciones agrícolas
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.3,VIÁTICOS,2.2.3.2,Viáticos fuera del país,2.2.3.2.02,Viáticos a personas con labor diplomática y consular
